task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,20,0.221,0.013120937466507492
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,20,0.107,0.009775019181566858
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,20,0.142,0.011037934589405754
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,20,0.269,0.014022802858202064
Hopper-v5,SAC,TD3,permutation,0.01,0.5,20,0.25,0.013693063937629153
Hopper-v5,SAC,TD3,t-test,0.01,0.5,30,0.307,0.01458598642533305
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,30,0.289,0.0143345387090063
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,30,0.204,0.01274299807737567
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,30,0.232,0.013348258313353095
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,30,0.344,0.015022117027902558
Hopper-v5,SAC,TD3,permutation,0.01,0.5,30,0.337,0.014947608504372866
Hopper-v5,SAC,TD3,t-test,0.01,0.5,50,0.472,0.015786576576319513
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,50,0.448,0.01572564784039119
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,50,0.422,0.01561781034588396
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,50,0.427,0.015641962792437524
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,50,0.47,0.015782902141241326
Hopper-v5,SAC,TD3,permutation,0.01,0.5,50,0.489,0.015807561481771943
Hopper-v5,SAC,TD3,t-test,0.01,0.5,100,0.782,0.013056645817360598
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,100,0.809,0.012430567163247216
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,100,0.795,0.012766166221697099
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,100,0.763,0.013447341744746431
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,100,0.809,0.012430567163247216
Hopper-v5,SAC,TD3,permutation,0.01,0.5,100,0.801,0.012625331678811452
Hopper-v5,SAC,TD3,t-test,0.01,1.0,2,0.117,0.010164201887015036
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,2,0.043,0.006414904519944158
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,2,0.741,0.013853483316480371
Hopper-v5,SAC,TD3,permutation,0.01,1.0,2,0.713,0.01430492922037715
Hopper-v5,SAC,TD3,t-test,0.01,1.0,3,0.209,0.012857643641040918
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,3,0.141,0.011005407761641547
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,3,0.606,0.015451990163082553
Hopper-v5,SAC,TD3,permutation,0.01,1.0,3,0.578,0.015617810345883958
Hopper-v5,SAC,TD3,t-test,0.01,1.0,5,0.293,0.014392741226048637
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,5,0.18,0.012149074038789953
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,5,0.069,0.008014923580421713
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,5,0.11,0.009894442884771228
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,5,0.508,0.015809364313595912
Hopper-v5,SAC,TD3,permutation,0.01,1.0,5,0.393,0.015445096309184997
Hopper-v5,SAC,TD3,t-test,0.01,1.0,10,0.414,0.015575750383207868
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,10,0.442,0.01570464899321217
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,10,0.21,0.01288021738946979
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,10,0.26,0.013870832707519763
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,10,0.474,0.01578999683343857
Hopper-v5,SAC,TD3,permutation,0.01,1.0,10,0.435,0.0156772127624779
Hopper-v5,SAC,TD3,t-test,0.01,1.0,20,0.651,0.01507312177354114
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,20,0.641,0.01516967369457893
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,20,0.536,0.015770351930125083
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,20,0.631,0.015259062880793171
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,20,0.668,0.014892145580808697
Hopper-v5,SAC,TD3,permutation,0.01,1.0,20,0.661,0.014969268519202933
Hopper-v5,SAC,TD3,t-test,0.01,1.0,30,0.812,0.01235540367612487
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,30,0.832,0.011822690049223148
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,30,0.795,0.012766166221697099
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,30,0.815,0.012279047194306243
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,30,0.847,0.011383804285035824
Hopper-v5,SAC,TD3,permutation,0.01,1.0,30,0.827,0.011961229033840963
Hopper-v5,SAC,TD3,t-test,0.01,1.0,50,0.975,0.004937104414532877
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,50,0.981,0.004317290817167639
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,50,0.948,0.007021111023192843
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,50,0.969,0.005480784615363026
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,50,0.985,0.0038438262187565153
Hopper-v5,SAC,TD3,permutation,0.01,1.0,50,0.973,0.005125524363418832
Hopper-v5,SAC,TD3,t-test,0.01,1.0,100,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,100,1.0,0.0
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,100,1.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,100,1.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,100,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.01,1.0,100,0.999,0.0009994998749374613
Hopper-v5,SAC,TD3,t-test,0.01,2.0,2,0.242,0.013543854695026818
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,2,0.116,0.010126401137620413
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,2,0.818,0.01220147532063234
Hopper-v5,SAC,TD3,permutation,0.01,2.0,2,0.83,0.0118785521003193
Hopper-v5,SAC,TD3,t-test,0.01,2.0,3,0.409,0.015547314880711717
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,3,0.286,0.014289996501049255
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,3,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,3,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,3,0.742,0.013836039895866157
Hopper-v5,SAC,TD3,permutation,0.01,2.0,3,0.653,0.01505293991218991
Hopper-v5,SAC,TD3,t-test,0.01,2.0,5,0.629,0.015276092432294327
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,5,0.556,0.015711906313366306
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,5,0.26,0.013870832707519763
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,5,0.312,0.014651143300097777
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,5,0.695,0.014559361249725209
Hopper-v5,SAC,TD3,permutation,0.01,2.0,5,0.559,0.015700923539715746
Hopper-v5,SAC,TD3,t-test,0.01,2.0,10,0.831,0.011850696182081458
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,10,0.836,0.011709141727727102
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,10,0.466,0.01577479001445027
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,10,0.522,0.015796075461962062
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,10,0.888,0.00997276290703835
Hopper-v5,SAC,TD3,permutation,0.01,2.0,10,0.825,0.012015614840697917
Hopper-v5,SAC,TD3,t-test,0.01,2.0,20,0.996,0.0019959959919799443
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,20,0.998,0.0014127986409959495
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,20,0.862,0.01090669519148674
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,20,0.908,0.009139803061335619
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,20,0.995,0.002230470802319547
Hopper-v5,SAC,TD3,permutation,0.01,2.0,20,0.998,0.0014127986409959495
Hopper-v5,SAC,TD3,t-test,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,30,0.976,0.004839834707921338
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,30,0.979,0.00453420334788814
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,t-test,0.01,2.0,50,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,50,1.0,0.0
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,50,1.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,50,1.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,50,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.01,2.0,50,1.0,0.0
Hopper-v5,SAC,TD3,t-test,0.01,2.0,100,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,100,1.0,0.0
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,100,1.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,100,1.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,100,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.01,2.0,100,1.0,0.0
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,2,0.067,0.007906389820898032
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,2,0.036,0.005891010100144117
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,2,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,2,0.394,0.015451990163082553
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,2,0.377,0.01532550162311172
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,3,0.062,0.007626008130076967
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,3,0.036,0.005891010100144117
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,3,0.212,0.012925014506761685
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,3,0.25,0.013693063937629153
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,3,0.119,0.010239091756596383
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,5,0.087,0.00891240708226459
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,5,0.063,0.007683163410991596
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,5,0.123,0.010386096475577337
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,5,0.172,0.011933817494833746
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,5,0.209,0.012857643641040918
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,5,0.085,0.008819013550278738
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,10,0.161,0.011622349160131096
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.144,0.011102432165971562
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.304,0.014545927265045703
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.345,0.015032464867745409
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.231,0.013328128150644412
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,10,0.171,0.011906258858264422
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,20,0.326,0.01482309009619789
