task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,0.5,5,0.143,0.011070275515993266
Walker2d-v5,SAC,TD3,bootstrap,0.05,0.5,5,0.282,0.014229406171727617
Walker2d-v5,SAC,TD3,permutation,0.05,0.5,5,0.14,0.010972693379476163
Walker2d-v5,SAC,TD3,t-test,0.05,0.5,10,0.246,0.013619251080731275
Walker2d-v5,SAC,TD3,Welch t-test,0.05,0.5,10,0.216,0.013013224043256921
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,0.5,10,0.219,0.013078187947877183
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,0.5,10,0.271,0.014055568291606
Walker2d-v5,SAC,TD3,bootstrap,0.05,0.5,10,0.339,0.014969268519202935
Walker2d-v5,SAC,TD3,permutation,0.05,0.5,10,0.222,0.013142145943490356
Walker2d-v5,SAC,TD3,t-test,0.05,0.5,20,0.372,0.015284501954594399
Walker2d-v5,SAC,TD3,Welch t-test,0.05,0.5,20,0.359,0.01516967369457893
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,0.5,20,0.433,0.015668790636165893
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,0.5,20,0.46,0.015760710643876435
Walker2d-v5,SAC,TD3,bootstrap,0.05,0.5,20,0.424,0.01562766777225572
Walker2d-v5,SAC,TD3,permutation,0.05,0.5,20,0.366,0.01523299051401267
Walker2d-v5,SAC,TD3,t-test,0.05,0.5,30,0.522,0.015796075461962062
Walker2d-v5,SAC,TD3,Welch t-test,0.05,0.5,30,0.544,0.01575004761897563
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,0.5,30,0.618,0.01536476488593301
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,0.5,30,0.625,0.015309310892394862
Walker2d-v5,SAC,TD3,bootstrap,0.05,0.5,30,0.519,0.01579996835439869
Walker2d-v5,SAC,TD3,permutation,0.05,0.5,30,0.49,0.0158082257068907
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,2,0.11,0.009894442884771228
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,2,0.05,0.006892024376045111
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,2,0.606,0.015451990163082553
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,2,0.572,0.015646597074124458
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,3,0.194,0.012504559168559283
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,3,0.145,0.01113440613593738
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,3,0.322,0.014775520295407536
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,3,0.569,0.015660108556456435
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,3,0.363,0.015206281596761254
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,5,0.382,0.01536476488593301
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,5,0.366,0.01523299051401267
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,5,0.269,0.014022802858202064
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,5,0.379,0.015341414537127925
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,5,0.57,0.015655669899432602
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,5,0.424,0.01562766777225572
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,10,0.58,0.015607690412101338
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,10,0.61,0.01542400726140908
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,10,0.609,0.015431104950715617
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,10,0.609,0.015431104950715617
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,10,0.677,0.014787528529135624
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,10,0.612,0.015409607392792329
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,20,0.863,0.010873407929439602
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,20,0.869,0.010669536072388528
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,20,0.91,0.009049861877399012
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,20,0.897,0.009612023720320294
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,20,0.886,0.010050074626588601
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,20,0.871,0.010599952830083727
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,30,0.965,0.005811626278418119
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,30,0.963,0.005969170796685251
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,30,0.985,0.0038438262187565153
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,30,0.986,0.0037153734670958734
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,30,0.957,0.006414904519944161
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,30,0.961,0.006122009474020767
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,2,0.298,0.014463609508003178
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,2,0.129,0.010599952830083727
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,2,0.869,0.010669536072388528
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,2,0.835,0.011737759581794136
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,3,0.613,0.015402305022301045
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,3,0.496,0.01581088232832058
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,3,0.68,0.014751271131668619
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,3,0.855,0.011134406135937382
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,3,0.763,0.013447341744746431
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,5,0.777,0.013163244280951409
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,5,0.741,0.013853483316480371
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,5,0.592,0.015541428505771277
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,5,0.676,0.014799459449588015
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,5,0.869,0.010669536072388528
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,5,0.8,0.012649110640673518
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,10,0.979,0.00453420334788814
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,10,0.974,0.005032295698784007
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,10,0.962,0.006046155803483734
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,10,0.957,0.006414904519944161
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,10,0.984,0.00396787096564392
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,10,0.984,0.00396787096564392
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,2,0.009,0.002986469487538756
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,2,0.004,0.001995995991979944
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,2,0.401,0.015498354751392161
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,2,0.421,0.015612783224012302
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,3,0.018,0.004204283529925164
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,3,0.004,0.001995995991979944
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,3,0.212,0.012925014506761685
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,3,0.171,0.011906258858264422
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,5,0.023,0.004740358636221525
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,5,0.018,0.004204283529925164
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,5,0.019,0.004317290817167636
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,5,0.055,0.00720936890441875
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,5,0.162,0.011651437679531225
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,5,0.048,0.006759881655768835
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,10,0.077,0.00843036179532053
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,10,0.072,0.008174105455644672
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,10,0.066,0.007851369307324678
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,10,0.1,0.009486832980505138
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,10,0.174,0.011988494484296182
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,10,0.104,0.009653186002558949
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,20,0.168,0.011822690049223147
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,20,0.165,0.011737759581794134
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,20,0.215,0.012991343271578963
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,20,0.229,0.013287550564344055
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,20,0.25,0.013693063937629153
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,20,0.183,0.012227469075814503
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,30,0.28,0.014198591479439079
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,30,0.261,0.013888088421377507
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,30,0.38,0.015349267083479915
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,30,0.399,0.015485444778888335
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,30,0.353,0.015112610628213776
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,30,0.28,0.014198591479439079
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,2,0.019,0.004317290817167636
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,2,0.006,0.002442130217658346
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,2,0.61,0.01542400726140908
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,2,0.623,0.01532550162311172
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,3,0.046,0.006624499981130651
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,3,0.032,0.005565608681896348
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,3,0.44,0.015697133496278867
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,3,0.408,0.015541428505771277
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,5,0.152,0.011353237423748346
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,5,0.102,0.009570579919733181
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,5,0.067,0.007906389820898032
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,5,0.193,0.012480024038438387
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,5,0.453,0.015741378592740853
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,5,0.226,0.013225883713385657
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,10,0.38,0.015349267083479915
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,10,0.349,0.01507312177354114
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,10,0.318,0.014726710426975875
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,10,0.396,0.01546557467409472
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,10,0.52,0.0157987341265052
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,10,0.396,0.01546557467409472
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,20,0.695,0.014559361249725209
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,20,0.675,0.014811313243598623
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,20,0.731,0.014022802858202064
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,20,0.771,0.013287550564344055
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,20,0.738,0.013905250806799567
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,20,0.704,0.014435511767859151
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,30,0.9,0.009486832980505136
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,30,0.883,0.010164201887015036
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,30,0.937,0.007683163410991592
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,30,0.941,0.007451107300260817
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,30,0.893,0.009775019181566856
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,30,0.876,0.010422283818818216
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,2,0.078,0.008480330182251162
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,2,0.026,0.0050322956987840055
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,2,0.001,0.0009994998749374609
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,2,0.851,0.011260506205317771
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,2,0.846,0.011414201680362933
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,3,0.255,0.013783141876945184
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,3,0.148,0.011229247525992114
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,3,0.001,0.0009994998749374609
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,3,0.775,0.013205112646244256
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,3,0.754,0.013619251080731275
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,5,0.615,0.015387494922826133
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,5,0.517,0.01580224667571039
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,5,0.311,0.014638271755914358
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,5,0.551,0.015728922404284407
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,5,0.815,0.012279047194306243
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,5,0.63,0.015267612779999367
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,10,0.916,0.008771772910877251
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,10,0.888,0.00997276290703835
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,10,0.807,0.012480024038438387
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,10,0.877,0.010386096475577337
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,10,0.949,0.006956938982052382
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,10,0.911,0.009004387819280108
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,20,0.992,0.0028170906978654425
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,20,0.997,0.0017294507798720387
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,30,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,2,0.081,0.008627803892068943
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,2,0.039,0.006122009474020765
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,2,0.0,0.0
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,2,0.407,0.015535475531827147
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,2,0.414,0.015575750383207868
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,3,0.091,0.009094998625618368
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,3,0.056,0.007270763371201128
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,3,0.193,0.012480024038438387
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,3,0.283,0.014244683218660919
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,3,0.177,0.012069424178476784
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,5,0.101,0.009528850927577786
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,5,0.107,0.009775019181566858
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,5,0.105,0.009694070352540258
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,5,0.151,0.01132249972400088
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,5,0.208,0.0128349522788361
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,5,0.11,0.009894442884771228
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,10,0.183,0.012227469075814503
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.175,0.012015614840697915
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.245,0.013600551459407815
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.262,0.013905250806799567
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.297,0.014449602070645405
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,10,0.186,0.012304633273690036
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,20,0.37,0.015267612779999367
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,20,0.308,0.014599178059055242
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,20,0.406,0.015529455882290275
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,20,0.411,0.015558888135082145
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,20,0.4,0.015491933384829668
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,20,0.339,0.014969268519202935
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,30,0.488,0.01580683396509244
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,30,0.484,0.015803290796539814
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,30,0.567,0.015668790636165896
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,30,0.612,0.015409607392792329
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,30,0.527,0.01578831846651188
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,30,0.486,0.015805189021330938
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,2,0.103,0.009612023720320296
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,2,0.038,0.006046155803483731
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,2,0.56,0.015697133496278867
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,2,0.503,0.01581110369329099
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,3,0.171,0.011906258858264422
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,3,0.111,0.00993373041711924
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,3,0.335,0.014925649064613574
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,3,0.458,0.015755506973753653
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,3,0.286,0.014289996501049255
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,5,0.295,0.01442133835675455
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,5,0.246,0.013619251080731275
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,5,0.327,0.014834790190629594
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,5,0.378,0.015333492752794452
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,5,0.535,0.015772602828956293
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,5,0.311,0.014638271755914358
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,10,0.59,0.01555313473226539
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,10,0.548,0.015738360778683402
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,10,0.621,0.015341414537127925
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,10,0.659,0.014990630407024249
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,10,0.68,0.014751271131668619
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,10,0.583,0.015592017188292218
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,20,0.879,0.010313049985334114
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,20,0.873,0.010529529904036551
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,20,0.934,0.007851369307324675
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,20,0.927,0.008226238508577293
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,20,0.906,0.009228434320078352
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,20,0.872,0.010564847372300274
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,30,0.981,0.004317290817167639
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,30,0.979,0.00453420334788814
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,30,0.988,0.003443254274665176
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,30,0.985,0.0038438262187565153
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,30,0.983,0.004087909000944127
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,30,0.974,0.005032295698784007
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,2,0.285,0.014274978108564651
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.119,0.010239091756596383
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,2,0.001,0.0009994998749374609
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,2,0.829,0.011906258858264422
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,2,0.806,0.012504559168559281
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,3,0.546,0.015744332313566048
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,3,0.371,0.015276092432294327
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,3,0.765,0.013408019988051927
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,3,0.838,0.011651437679531227
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,3,0.72,0.014198591479439079
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,5,0.83,0.0118785521003193
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,5,0.759,0.013524755080961725
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,5,0.753,0.013637851736985557
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,5,0.774,0.013225883713385657
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,5,0.914,0.008865889690267975
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,5,0.802,0.012601428490452976
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,10,0.994,0.002442130217658347
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,10,0.996,0.0019959959919799443
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,10,0.985,0.0038438262187565153
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,10,0.988,0.003443254274665176
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,10,0.997,0.0017294507798720387
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,10,0.991,0.0029864694875387575
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,30,1.0,0.0
