task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Humanoid-v5,SAC,DDPG,t-test,0.05,0.5,10,0.175,0.012015614840697915
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.149,0.01126050620531777
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.209,0.012857643641040918
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.23,0.013307892395116516
Humanoid-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.237,0.013447341744746431
Humanoid-v5,SAC,DDPG,permutation,0.05,0.5,10,0.182,0.012201475320632338
Humanoid-v5,SAC,DDPG,t-test,0.05,0.5,20,0.3,0.014491376746189439
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,0.5,20,0.304,0.014545927265045703
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,20,0.348,0.015063067416698366
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,0.5,20,0.325,0.014811313243598625
Humanoid-v5,SAC,DDPG,bootstrap,0.05,0.5,20,0.364,0.015215255502291114
Humanoid-v5,SAC,DDPG,permutation,0.05,0.5,20,0.341,0.01499063040702425
Humanoid-v5,SAC,DDPG,t-test,0.05,0.5,30,0.43,0.015655669899432602
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,0.5,30,0.409,0.015547314880711717
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,30,0.468,0.015778973350633434
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,0.5,30,0.491,0.015808826648426505
Humanoid-v5,SAC,DDPG,bootstrap,0.05,0.5,30,0.478,0.015796075461962062
Humanoid-v5,SAC,DDPG,permutation,0.05,0.5,30,0.454,0.015744332313566048
Humanoid-v5,SAC,DDPG,t-test,0.05,0.5,50,0.68,0.014751271131668619
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,0.5,50,0.651,0.01507312177354114
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,50,0.598,0.015504708962118573
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,0.5,50,0.649,0.015093011627902497
Humanoid-v5,SAC,DDPG,bootstrap,0.05,0.5,50,0.67,0.014869431730903503
Humanoid-v5,SAC,DDPG,permutation,0.05,0.5,50,0.662,0.014958475858188226
Humanoid-v5,SAC,DDPG,t-test,0.05,0.5,100,0.924,0.008379976133617564
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,0.5,100,0.912,0.008958571314668425
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,100,0.897,0.009612023720320294
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,0.5,100,0.895,0.009694070352540258
Humanoid-v5,SAC,DDPG,bootstrap,0.05,0.5,100,0.936,0.007739767438366605
Humanoid-v5,SAC,DDPG,permutation,0.05,0.5,100,0.929,0.008121514637061239
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,2,0.162,0.011651437679531225
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,2,0.087,0.00891240708226459
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,2,0.596,0.015517216245190372
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,2,0.6,0.015491933384829668
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,3,0.204,0.01274299807737567
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,3,0.133,0.010738295954200556
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,3,0.421,0.015612783224012302
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,3,0.44,0.015697133496278867
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,3,0.387,0.015402305022301045
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,5,0.297,0.014449602070645405
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,5,0.202,0.012696298673235441
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,5,0.257,0.013818502089589886
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,5,0.29,0.01434921600645833
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,5,0.473,0.01578831846651188
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,5,0.387,0.015402305022301045
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,10,0.509,0.015808826648426505
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,10,0.496,0.01581088232832058
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,10,0.556,0.015711906313366306
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,10,0.546,0.015744332313566048
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,10,0.645,0.015131919904625453
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,10,0.535,0.015772602828956293
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,20,0.846,0.011414201680362933
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,20,0.818,0.01220147532063234
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,20,0.853,0.011197812286335219
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,20,0.836,0.011709141727727102
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,20,0.878,0.010349685985574635
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,20,0.844,0.011474493452871897
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,30,0.964,0.005891010100144119
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,30,0.957,0.006414904519944161
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,30,0.945,0.007209368904418752
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,30,0.951,0.006826346021115546
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,30,0.971,0.005306505441436956
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,30,0.965,0.005811626278418119
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,50,0.996,0.0019959959919799443
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,50,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,50,0.992,0.0028170906978654425
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,50,0.994,0.002442130217658347
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,50,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,50,0.996,0.0019959959919799443
Humanoid-v5,SAC,DDPG,t-test,0.05,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,2,0.352,0.015102847413650183
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.143,0.011070275515993266
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,2,0.819,0.012175343937647102
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,2,0.782,0.013056645817360598
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,3,0.487,0.015806043148112688
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,3,0.32,0.014751271131668619
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,3,0.721,0.014183053267896867
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,3,0.741,0.013853483316480371
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,3,0.674,0.01482309009619789
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,5,0.745,0.013783141876945184
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,5,0.629,0.015276092432294327
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,5,0.565,0.015677212762477903
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,5,0.597,0.01551099609954177
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,5,0.9,0.009486832980505136
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,5,0.8,0.012649110640673518
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,10,0.991,0.0029864694875387575
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,10,0.978,0.004638534251247911
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,10,0.924,0.008379976133617564
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,10,0.929,0.008121514637061239
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,10,0.994,0.002442130217658347
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,10,0.988,0.003443254274665176
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,20,0.996,0.0019959959919799443
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,20,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,2,0.072,0.008174105455644672
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.02,0.004427188724235731
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,2,0.507,0.015809838708854686
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,2,0.482,0.01580113919943749
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,3,0.056,0.007270763371201128
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.014,0.003715373467095872
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,3,0.268,0.014006284303840188
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,3,0.262,0.013905250806799567
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,5,0.042,0.0063431853196954605
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.021,0.004534203347888138
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.067,0.007906389820898032
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.073,0.008226238508577295
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,5,0.164,0.011709141727727102
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,5,0.097,0.00935900635751467
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,10,0.086,0.008865889690267977
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.046,0.006624499981130651
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.069,0.008014923580421713
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.094,0.009228434320078352
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,10,0.148,0.011229247525992114
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,10,0.078,0.008480330182251162
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,20,0.125,0.010458250331675944
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.093,0.009184280047995052
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.166,0.011766222843376714
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.156,0.011474493452871897
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,20,0.194,0.012504559168559283
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,20,0.16,0.01159310139695155
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,30,0.192,0.012455360291858283
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.188,0.012355403676124872
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.24,0.013505554412907307
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.246,0.013619251080731275
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,30,0.275,0.014120021246442939
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,30,0.202,0.012696298673235441
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,50,0.422,0.01561781034588396
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,50,0.372,0.015284501954594399
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,50,0.424,0.01562766777225572
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,50,0.47,0.015782902141241326
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,50,0.47,0.015782902141241326
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,50,0.426,0.015637263187655313
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,100,0.798,0.01269629867323544
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,100,0.773,0.013246546719805883
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,100,0.74,0.013870832707519763
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,100,0.765,0.013408019988051927
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,100,0.817,0.012227469075814505
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,100,0.761,0.01348625225924534
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,2,0.069,0.008014923580421713
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.022,0.0046385342512479085
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,2,0.611,0.015416841440450765
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,2,0.587,0.015570195888298902
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,3,0.089,0.00900438781928011
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.031,0.0054807846153630225
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,3,0.408,0.015541428505771277
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,3,0.335,0.014925649064613574
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,5,0.1,0.009486832980505138
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.053,0.00708456067798138
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.193,0.012480024038438387
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.25,0.013693063937629153
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,5,0.358,0.01516034300403523
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,5,0.193,0.012480024038438387
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,10,0.263,0.013922320208930694
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.193,0.012480024038438387
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.265,0.013956181426163821
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.343,0.015011695440555674
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,10,0.411,0.015558888135082145
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,10,0.306,0.0145727142289966
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,20,0.607,0.015445096309184997
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.582,0.015597307459943206
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.647,0.015112610628213776
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.685,0.014689281806814109
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,20,0.73,0.014039230748157109
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,20,0.642,0.01516034300403523
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,30,0.844,0.011474493452871897
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.821,0.012122664723566351
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.846,0.011414201680362933
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.843,0.01150439046625244
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,30,0.899,0.009528850927577784
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,30,0.862,0.01090669519148674
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,50,0.99,0.003146426544510456
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,50,0.984,0.00396787096564392
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,50,0.975,0.004937104414532877
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,50,0.973,0.005125524363418832
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,50,0.992,0.0028170906978654425
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,50,0.985,0.0038438262187565153
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,2,0.115,0.010088359628799918
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.042,0.0063431853196954605
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,2,0.794,0.0127892142057282
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,2,0.795,0.012766166221697099
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,3,0.231,0.013328128150644412
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.079,0.008529888627643388
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,3,0.72,0.014198591479439079
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,3,0.603,0.01547226550961429
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,5,0.438,0.015689359451551872
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.251,0.013711272734505722
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.513,0.015806043148112688
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.58,0.015607690412101338
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,5,0.781,0.013078187947877183
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,5,0.526,0.01578999683343857
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,10,0.905,0.009272270487857868
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.841,0.011563693181678596
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.738,0.013905250806799567
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.746,0.013765318739498916
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,10,0.976,0.004839834707921338
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,10,0.929,0.008121514637061239
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,0.987,0.0035820385257559714
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,0.993,0.002636474919281427
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,50,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,100,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,100,1.0,0.0
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,2,0.111,0.00993373041711924
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.068,0.007960904471226871
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,2,0.495,0.01581059771166163
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,2,0.454,0.015744332313566048
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,3,0.126,0.010493998284733994
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.06,0.007509993342207435
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.224,0.013184233007649706
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,3,0.315,0.01468928180681411
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,3,0.252,0.013729384545565033
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,5,0.156,0.011474493452871897
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.076,0.008379976133617566
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.082,0.008676174272108648
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.115,0.010088359628799918
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,5,0.242,0.013543854695026818
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,5,0.162,0.011651437679531225
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,10,0.175,0.012015614840697915
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.17,0.011878552100319299
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.21,0.01288021738946979
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.213,0.012947239087929134
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,10,0.226,0.013225883713385657
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,10,0.184,0.012253326079069307
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,20,0.322,0.014775520295407536
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.314,0.01467664811869522
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.296,0.01443551176785915
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.284,0.014259873772232347
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,20,0.335,0.014925649064613574
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,20,0.337,0.014947608504372866
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,30,0.431,0.015660108556456432
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.411,0.015558888135082145
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.394,0.015451990163082553
